KABUPATEN_ID,Update: 16/01/2023,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,,,,,,,,,,
ID,LOKASI_ID,NAMA,JENIS,,,META DATA,,,,
A5EB03E2205FF6A0E040640A040252AD,A5EB03E21F0AF6A0E040640A040252AD,ACEH TENGGARA,KB,,,,,,,
A5EB03E22060F6A0E040640A040252AD,A5EB03E21F0AF6A0E040640A040252AD,ACEH TIMUR,KB,,,,,,,
A5EB03E2203BF6A0E040640A040252AD,A5EB03E21F0AF6A0E040640A040252AD,ACEH UTARA,KB,,,,,,,
ff8080814fb893d5014fba7de20768da,A5EB03E22858F6A0E040640A040252AD,ADAN,DE,,,,,,,
8ae482885aa139db015aa1a0eca22121,A5EB03E222A6F6A0E040640A040252AD,ADAN-ADAN,DE,,,,,,,
8ae482885021d81801502333ec3c408f,A5EB03E22198F6A0E040640A040252AD,ADATONGENG,DE,,,,,,,
ff8080814b97c4ba014ba541b70e310f,ff8080814b97c4ba014ba540c8f33047,ADDIS ABABA,KA,,,,,,,
ff80808146f17ff50146fef6b5a66ccf,ff808081353e1617013540fff79711c7,ADELAIDE,KA,,,,,,,
A5EB03E2237DF6A0E040640A040252AD,A5EB03E2206CF6A0E040640A040252AD,ADIANKOTING,KC,,,,,,,
8ae4829d4fc9e146014fd501fd0726ba,ff8080813b3cb74c013b46323fc666c8,ADIDHARMA,DE,,,,,,,
ff8080814fb467da014fb60a8e842739,A5EB03E23983F6A0E040640A040252AD,ADIJAYA,DE,,,,,,,
ff8080814fb467da014fb60f617a2b9e,A5EB03E23983F6A0E040640A040252AD,ADIJAYA,DE,,,,,,,
8ae482855acac8e8015acb8e223b306e,A5EB03E22976F6A0E040640A040252AD,ADIKARTO,DE,,,,,,,
ff8080815110a7bb015113f4b6f17e31,A5EB03E2363DF6A0E040640A040252AD,ADILUHUR,DE,,,,,,,
ff8080814b224047014b2504c564123e,A5EB03E22130F6A0E040640A040252AD,ADILUWIH,KC,,,,,,,
A5EB03E22F20F6A0E040640A040252AD,A5EB03E22031F6A0E040640A040252AD,ADILUWIH,KC,,,,,,,
8ae482855ac50362015ac6dd24201d78,A5EB03E22426F6A0E040640A040252AD,ADIMULYA,DE,,,,,,,
A5EB03E22945F6A0E040640A040252AD,A5EB03E21FC4F6A0E040640A040252AD,ADIMULYO,KC,,,,,,,
ff8080814fd02be3014fd423a91e3c5a,A5EB03E22B48F6A0E040640A040252AD,ADINUSO,DE,,,,,,,
ff8080814fcad5e0014fd43b71db7f26,A5EB03E22B4DF6A0E040640A040252AD,ADINUSO,DE,,,,,,,
A5EB03E22433F6A0E040640A040252AD,A5EB03E21F5EF6A0E040640A040252AD,ADIPALA,KC,,,,,,,
8ae482855ac50362015ac6569e2c6a33,A5EB03E22433F6A0E040640A040252AD,ADIPALA,DE,,,,,,,
8ae482874fb8880a014fbb312dac3741,A5EB03E2292DF6A0E040640A040252AD,ADIPASIR,DE,,,,,,,
8ae482855ac50362015ac6573eb06a56,A5EB03E22433F6A0E040640A040252AD,ADIRAJA,DE,,,,,,,
8ae482855ac50362015ac66f7b9d7202,A5EB03E22433F6A0E040640A040252AD,ADIREJA KULON,DE,,,,,,,
8ae482855ac50362015ac66fdb727214,A5EB03E22433F6A0E040640A040252AD,ADIREJA WETAN,DE,,,,,,,
ff8080815110a7bb015113f43e047df6,A5EB03E2363DF6A0E040640A040252AD,ADIREJO,DE,,,,,,,
ff8080814fcad5e0014fcedbaba75b89,A5EB03E22441F6A0E040640A040252AD,ADISANA,DE,,,,,,,
8ae482884fbbbc3e014fcebf2cef585c,A5EB03E2243FF6A0E040640A040252AD,ADISARA,DE,,,,,,,
ff80808150b595cc0150b6994ea9126a,A5EB03E23009F6A0E040640A040252AD,ADIWARNO,DE,,,,,,,
A5EB03E22C4FF6A0E040640A040252AD,A5EB03E22000F6A0E040640A040252AD,ADIWERNA,KC,,,,,,,
8ae48287578590d201578903b4803ad5,A5EB03E232E6F6A0E040640A040252AD,ADODO FORDATA,DE,,,,,,,
8ae4828850262aaa01502663efcd25da,A5EB03E2332FF6A0E040640A040252AD,ADOLANG,DE,,,,,,,
8ae4828850262aaa01502664316225e7,A5EB03E2332FF6A0E040640A040252AD,ADOLANG DHUA,DE,,,,,,,
ff808081521bcc8701522e7730d042a5,8ae482894b35667f014b3979191258a4,ADONA,DE,,,,,,,
8ae482884f95b72a014f975fc0cf3ada,A5EB03E2215DF6A0E040640A040252AD,ADONARA,KC,,,,,,,
ff8080814b224047014b2ea7654d11c2,A5EB03E21F6FF6A0E040640A040252AD,ADONARA,KC,,,,,,,
A5EB03E22535F6A0E040640A040252AD,A5EB03E21F6FF6A0E040640A040252AD,ADONARA BARAT,KC,,,,,,,
ff8080814b224047014b2ea7b9851204,A5EB03E21F6FF6A0E040640A040252AD,ADONARA TENGAH,KC,,,,,,,
A5EB03E2246BF6A0E040640A040252AD,A5EB03E21F6FF6A0E040640A040252AD,ADONARA TIMUR,KC,,,,,,,
ff8080814fb467da014fb5f05b2f084d,A5EB03E238D4F6A0E040640A040252AD,ADORA,DE,,,,,,,
8ae482855b0b0334015b0ed30be01aaa,A5EB03E22EA3F6A0E040640A040252AD,ADU,DE,,,,,,,
ff808081503bf200015040f244eb0108,A5EB03E238A8F6A0E040640A040252AD,ADUWEI,DE,,,,,,,
8ae48287517b137a01517b3311a204cb,A5EB03E23735F6A0E040640A040252AD,AEADAN RAYA,DE,,,,,,,
ff808081506af40b01506b0c56dd061a,A5EB03E23296F6A0E040640A040252AD,AEK BARGOT,DE,,,,,,,
A5EB03E23278F6A0E040640A040252AD,A5EB03E21F42F6A0E040640A040252AD,AEK BILAH,KC,,,,,,,
ff80808141007d28014124df8f335003,A5EB03E2329FF6A0E040640A040252AD,AEK HARUAYA,DE,,,,,,,
8ae483c57589b97e01758d0655e10290,8ae482894b0149b0014b0f7e7d7b0101,AEK KANOPAN,DE,,,,,,,
A5EB03E2254FF6A0E040640A040252AD,A5EB03E21F70F6A0E040640A040252AD,AEK KUASAN,KC,,,,,,,
A5EB03E2253FF6A0E040640A040252AD,A5EB03E21F53F6A0E040640A040252AD,AEK KUO,KC,,,,,,,
8ae482894b0149b0014b0f7fcb44017d,A5EB03E22078F6A0E040640A040252AD,AEK KUO,KC,,,,,,,
A5EB03E233EEF6A0E040640A040252AD,A5EB03E21F70F6A0E040640A040252AD,AEK LEDONG,KC,,,,,,,
8ae482894b0149b0014b0f78db637f80,A5EB03E22079F6A0E040640A040252AD,AEK NABARA BARUMUN,KC,,,,,,,
8ae482894b0149b0014b0f80dcf901b7,A5EB03E22078F6A0E040640A040252AD,AEK NATAS,KC,,,,,,,
A5EB03E23954F6A0E040640A040252AD,A5EB03E21F53F6A0E040640A040252AD,AEK NATAS,KC,,,,,,,
ff808081504af0380150606df356679f,A5EB03E223F1F6A0E040640A040252AD,AEK PANCUR,DE,,,,,,,
A5EB03E233EFF6A0E040640A040252AD,A5EB03E21F70F6A0E040640A040252AD,AEK SONGSONGAN,KC,,,,,,,
8ae4829d56c1ff500156cfa891582a4d,A5EB03E232E6F6A0E040640A040252AD,AEKKANOPAN,DE,,,,,,,
ff80808133c4828e0133d3f38d0b5fc2,A5EB03E233EAF6A0E040640A040252AD,AEKNABARA,DE,,,,,,,
8ae482874fb8880a014fbb2ce4cf3015,A5EB03E221F3F6A0E040640A040252AD,AENG TABAR,DE,,,,,,,
8ae482884cb7fa7e014cc132ed8f0967,A5EB03E220DCF6A0E040640A040252AD,AERE,KC,,,,,,,
8ae482884cb7fa7e014cc1397f110a57,A5EB03E220DCF6A0E040640A040252AD,AERE,KC,,,,,,,
ff8080814cb7fa40014cc0029d124887,A5EB03E21FB9F6A0E040640A040252AD,AERTEMBAGA,KC,,,,,,,
A5EB03E22487F6A0E040640A040252AD,A5EB03E2215BF6A0E040640A040252AD,AESESA,KC,,,,,,,
ff8080813b3cb74c013b4652dc5e6a7b,A5EB03E22072F6A0E040640A040252AD,AESESA,KC,,,,,,,
A5EB03E23387F6A0E040640A040252AD,A5EB03E22072F6A0E040640A040252AD,AESESA SELATAN,KC,,,,,,,
ff8080814fcad5e0014fd47264dc4321,A5EB03E231B5F6A0E040640A040252AD,AFDELING II BUKIT,DE,,,,,,,
ff8080814a33271b014a3379f35a0e64,,AFGHANISTAN,NG,,,,,,,
8ae4828757419e76015745a00de202a9,8ae482894b35667f014b38e62bdd402d,AFOGOMA,DE,,,,,,,
8ae482874f15a0f9014f1c1ed7484a5a,,AFRIKA SELATAN,NG,,,,,,,
ff8080814fb467da014fb62f3d6b5a23,8ae482894b35667f014b398dc7bf5a31,AFUAFU,DE,,,,,,,
A5EB03E235E9F6A0E040640A040252AD,A5EB03E220BBF6A0E040640A040252AD,AFULU,KC,,,,,,,
ff8080814aed4dab014b06542c512a67,A5EB03E21F41F6A0E040640A040252AD,AFULU,KC,,,,,,,
A5EB03E21FE3F6A0E040640A040252AD,A5EB03E21F0CF6A0E040640A040252AD,AGAM,KB,,,,,,,
ff8080815133783a015139c7516259f7,8ae482894b35667f014b38a3bbec1c3b,AGAMOA,DE,,,,,,,
8ae482894b35667f014b3900c57e480a,A5EB03E2206AF6A0E040640A040252AD,AGANDUGUME,KC,,,,,,,
A5EB03E22E77F6A0E040640A040252AD,A5EB03E22025F6A0E040640A040252AD,AGATS,KC,,,,,,,
8ae4828857378da801573c4ee98a0917,A5EB03E22E73F6A0E040640A040252AD,AGHAM,DE,,,,,,,
A5EB03E22F42F6A0E040640A040252AD,A5EB03E22038F6A0E040640A040252AD,AGIMUGA,KC,,,,,,,
A5EB03E235B9F6A0E040640A040252AD,A5EB03E220B4F6A0E040640A040252AD,AGISIGA,KC,,,,,,,
A5EB03E237FBF6A0E040640A040252AD,A5EB03E22036F6A0E040640A040252AD,AGISIGA,KC,,,,,,,
A5EB03E23051F6A0E040640A040252AD,A5EB03E220E7F6A0E040640A040252AD,AGRABINTA,KC,,,,,,,
ff8080815123bf7a01513c10a58b21f5,8ae482894b35667f014b389cee0218fe,AGULIMO,DE,,,,,,,
8ae48287511e3ed50151323defde33ec,A5EB03E22C1CF6A0E040640A040252AD,AGUNG,DE,,,,,,,
8ae4828750262acd015027ab5d8b11c5,8ae4829638b8a8560138d2cb94973a7d,AGUNG JAYA,DE,,,,,,,
8ae483a86a0059eb016a04c5c27f5edb,A5EB03E232E6F6A0E040640A040252AD,AHANARI,DE,,,,,,,
ff808081506bb8b701506e4380220c7f,ff8080813a480270013a484b78fc197d,AHU,DE,,,,,,,
8ae4828557e51ca00157e5c4ea765519,A5EB03E239AFF6A0E040640A040252AD,AHUSEN,DE,,,,,,,
8ae4828750262acd01503b36bcc05f16,A5EB03E225A3F6A0E040640A040252AD,AIA MANYURUAK,DE,,,,,,,
8ae482885110a9950151134c027013a8,A5EB03E239C5F6A0E040640A040252AD,AIB,DE,,,,,,,
8ae4828850262aaa01503180e5c77e55,A5EB03E238A4F6A0E040640A040252AD,AIBOBOR,DE,,,,,,,
8ae483a6623e81d701624b85c6c50efd,A5EB03E22AACF6A0E040640A040252AD,AIE ANGEK,DE,,,,,,,
A5EB03E234CEF6A0E040640A040252AD,A5EB03E22133F6A0E040640A040252AD,AIFAT,KC,,,,,,,
A5EB03E235AAF6A0E040640A040252AD,A5EB03E220B3F6A0E040640A040252AD,AIFAT,KC,,,,,,,
A5EB03E235ADF6A0E040640A040252AD,A5EB03E220B3F6A0E040640A040252AD,AIFAT SELATAN,KC,,,,,,,
A5EB03E235ACF6A0E040640A040252AD,A5EB03E220B3F6A0E040640A040252AD,AIFAT TIMUR,KC,,,,,,,
A5EB03E234D1F6A0E040640A040252AD,A5EB03E22133F6A0E040640A040252AD,AIFAT TIMUR,KC,,,,,,,
8ae482894b35667f014b399142c15ae0,A5EB03E220B3F6A0E040640A040252AD,AIFAT TIMUR JAUH,KC,,,,,,,
8ae482894b35667f014b399194a95ae3,A5EB03E220B3F6A0E040640A040252AD,AIFAT TIMUR SELATAN,KC,,,,,,,
8ae482894b35667f014b399109b85acf,A5EB03E220B3F6A0E040640A040252AD,AIFAT TIMUR TENGAH,KC,,,,,,,
A5EB03E235ABF6A0E040640A040252AD,A5EB03E220B3F6A0E040640A040252AD,AIFAT UTARA,KC,,,,,,,
8ae48288503bd9ee01503c7547ac0c95,ff8080814b224047014b251917813117,AIK MADU,DE,,,,,,,
8ae4828850262aaa0150355ee9662b96,A5EB03E22012F6A0E040640A040252AD,AIK MEL,KC,,,,,,,
ff80808150262c0b01502819bc8e63cc,A5EB03E22D71F6A0E040640A040252AD,AIK MUAL,DE,,,,,,,
ff8080815123bf7a01513c152d502297,8ae482894b35667f014b389d1ef81902,AIKIMA,DE,,,,,,,
A5EB03E2388BF6A0E040640A040252AD,A5EB03E22013F6A0E040640A040252AD,AIKMEL,KC,,,,,,,
ff8080813726538301372fa691035fbc,ff80808131f13eb50131f50947572e56,AILEU,KA,,,,,,,
8ae482894b35667f014b38b5e23a2481,A5EB03E22035F6A0E040640A040252AD,AIMANDO PADAIDO,KC,,,,,,,
A5EB03E2389FF6A0E040640A040252AD,A5EB03E220EFF6A0E040640A040252AD,AIMAS,KC,,,,,,,
A5EB03E22482F6A0E040640A040252AD,A5EB03E2215BF6A0E040640A040252AD,AIMERE,KC,,,,,,,
ff8080813b6fd701013b72e36da60143,A5EB03E22482F6A0E040640A040252AD,AIMERE,DE,,,,,,,
ff8080813b6fd701013b72e54254014e,A5EB03E22482F6A0E040640A040252AD,AIMERE TIMUR,DE,,,,,,,
ff8080814be32f68014be8fd99b54727,ff80808131f13eb50131f50947572e56,AINARO,KA,,,,,,,
ff80808146611e81014665aad16b6eeb,,AINARO,KA,,,,,,,
C6714BAE88EDAEBFE050640AF208455E,8ae482a75dcb9d79015dcc2880a61d13,AINARO,KA,,,,,,,
ff8080815123bf7a01513c313ce8286f,8ae482894b35667f014b3897b25016ab,AIPAKMA,DE,,,,,,,
8ae482884fb46f43014fb543574e6666,A5EB03E2302AF6A0E040640A040252AD,AIR ANYIR,DE,,,,,,,
8ae4829c4fa5a7db014fa62c66bc1e3a,ff80808144907cfb014490f673293725,AIR BAGI,DE,,,,,,,
ff8080814fb467da014fb5ff58d21bad,A5EB03E22235F6A0E040640A040252AD,AIR BARA,DE,,,,,,,
A5EB03E22549F6A0E040640A040252AD,A5EB03E21F70F6A0E040640A040252AD,AIR BATU,KC,,,,,,,
ff8080814fb467da014fb5f34fcb0b8c,A5EB03E2222AF6A0E040640A040252AD,AIR BELO,DE,,,,,,,
8ae4828750262acd015027c8f3f31fb3,A5EB03E2269BF6A0E040640A040252AD,AIR BERAU,DE,,,,,,,
8ae482884fbbbc3e014fcf4fb6995352,A5EB03E22852F6A0E040640A040252AD,AIR BERUDANG,DE,,,,,,,
A5EB03E229FEF6A0E040640A040252AD,A5EB03E21FCDF6A0E040640A040252AD,AIR BESAR,KC,,,,,,,
8ae482874fb10038014fb56f7b2206b8,A5EB03E238D1F6A0E040640A040252AD,AIR BESAR,DE,,,,,,,
A5EB03E2268BF6A0E040640A040252AD,A5EB03E21F8FF6A0E040640A040252AD,AIR BESI,KC,,,,,,,
8ae4828750262acd015027c9bccf2034,A5EB03E2269BF6A0E040640A040252AD,AIR BIKUK,DE,,,,,,,
A5EB03E234DFF6A0E040640A040252AD,A5EB03E22093F6A0E040640A040252AD,AIR BUAYA,KC,,,,,,,
8ae4828751c8f5780151cc9ec90117ec,ff8080814cb7fa40014cc0fb13d41842,AIR BULAN,DE,,,,,,,
8ae482874fb10038014fb5e635003a6a,A5EB03E2222CF6A0E040640A040252AD,AIR BULIN,DE,,,,,,,
8ae4828750262acd015027e8789c2ca3,8ae4829638b8a8560138d2d2ce553a89,AIR BULUH,DE,,,,,,,
8ae482874fb10038014fb56e21980585,A5EB03E2302BF6A0E040640A040252AD,AIR BULUH,DE,,,,,,,
8ae4829638b8a8560138d2d04fb23a83,A5EB03E21F90F6A0E040640A040252AD,AIR DIKIT,KC,,,,,,,
8ae4828750262acd015027b0934513b8,8ae4829638b8a8560138d2d04fb23a83,AIR DIKIT,DE,,,,,,,
ff80808150262b8d01502bd09c5a6d73,A5EB03E237F3F6A0E040640A040252AD,AIR DINGIN,DE,,,,,,,
8ae482874fb10038014fb56eb1ae0602,A5EB03E2302BF6A0E040640A040252AD,AIR DUREN,DE,,,,,,,
8ae482884fb46f43014fb583ff5108c9,A5EB03E2302CF6A0E040640A040252AD,AIR DUREN,DE,,,,,,,
8ae482884fb46f43014fb59f2fbe1856,A5EB03E2222BF6A0E040640A040252AD,AIR GANTANG,DE,,,,,,,
8ae482884fb46f43014fb59da59d1712,A5EB03E2222BF6A0E040640A040252AD,AIR GANTANG,DE,,,,,,,
A5EB03E23463F6A0E040640A040252AD,A5EB03E220E2F6A0E040640A040252AD,AIR GARAM,KC,,,,,,,
8ae4829d513cb45f01513d15c2823a36,8ae482894b35667f014b38a1396c1b3f,AIR GARAM,DE,,,,,,,
8ae4829d513cb45f01513d28c55842fa,8ae482894b35667f014b38a1e3591b81,AIR GARAM,DE,,,,,,,
ff8080814fb467da014fb601641d1e26,A5EB03E22235F6A0E040640A040252AD,AIR GEGAS,DE,,,,,,,
A5EB03E22228F6A0E040640A040252AD,A5EB03E22046F6A0E040640A040252AD,AIR GEGAS,KC,,,,,,,
A5EB03E22235F6A0E040640A040252AD,A5EB03E21F35F6A0E040640A040252AD,AIR GEGAS,KC,,,,,,,
8ae48288503bd9ee0150419e49302652,A5EB03E23553F6A0E040640A040252AD,AIR HANGAT,DE,,,,,,,
A5EB03E22788F6A0E040640A040252AD,A5EB03E21F9FF6A0E040640A040252AD,AIR HANGAT,KC,,,,,,,
ff80808150141ee801501c0cc1707288,A5EB03E21F9FF6A0E040640A040252AD,AIR HANGAT BARAT,KC,,,,,,,
A5EB03E23553F6A0E040640A040252AD,A5EB03E21F9FF6A0E040640A040252AD,AIR HANGAT TIMUR,KC,,,,,,,
A5EB03E2360DF6A0E040640A040252AD,A5EB03E220ACF6A0E040640A040252AD,AIR HITAM,KC,,,,,,,
ff8080814b224047014b24ac5ca24bb8,A5EB03E2200AF6A0E040640A040252AD,AIR HITAM,KC,,,,,,,
8ae4828750262acd015027ca11bc2058,A5EB03E2269BF6A0E040640A040252AD,AIR HITAM,DE,,,,,,,
ff808081503bf200015066fe1e7a01f9,A5EB03E2273CF6A0E040640A040252AD,AIR JAMBAN,DE,,,,,,,
A5EB03E2254CF6A0E040640A040252AD,A5EB03E21F70F6A0E040640A040252AD,AIR JOMAN,KC,,,,,,,
8ae482884fb46f43014fb55a88b773f2,A5EB03E23028F6A0E040640A040252AD,AIR JUKUNG,DE,,,,,,,
8ae4828751c8f5780151cc9f07201809,ff8080814cb7fa40014cc0fb13d41842,AIR KALIMAT,DE,,,,,,,
8ae4828750262acd015027b2ffbf157f,8ae4829638b8a8560138d2d04fb23a83,AIR KASAI,DE,,,,,,,
8ae48288503bd9ee01503c76c12e0ca7,ff8080814b224047014b2518606f307a,AIR KELIK,DE,,,,,,,
8ae482a65af4580c015af5202bb2500a,A5EB03E2273CF6A0E040640A040252AD,AIR KULIM,DE,,,,,,,
8ae482894b0149b0014b10c6906b56b9,A5EB03E220A5F6A0E040640A040252AD,AIR KUMBANG,KC,,,,,,,
ff8080814fb467da014fb5f3a56b0bea,A5EB03E2222AF6A0E040640A040252AD,AIR LIMAU,DE,,,,,,,
ff8080814fb467da014fb5fa4cb115a5,A5EB03E2222EF6A0E040640A040252AD,AIR LINTANG,DE,,,,,,,
